station,ddne,ddnw,dds,ddse,ddsw,ddw,v100,v60,v70,v80,vv,ddn,dde,Stationsname,Longitude,Latitude,Height,year,month
11402,12.0,0.0,2.0,5.0,24.0,40.0,0.0,0.0,0.0,0.0,1.4,1.0,5.0,HOLZGAU,10.338611,47.2575,1092.0,2021,11
11402,1.0,2.0,1.0,1.0,18.0,51.0,0.0,0.0,0.0,0.0,1.1,1.0,4.0,HOLZGAU,10.338611,47.2575,1092.0,2021,12
11402,5.0,4.0,1.0,1.0,13.0,59.0,0.0,0.0,0.0,0.0,1.7,1.0,3.0,HOLZGAU,10.338611,47.2575,1092.0,2022,1
11402,1.0,3.0,2.0,3.0,27.0,38.0,0.0,1.0,0.0,0.0,1.6,0.0,5.0,HOLZGAU,10.338611,47.2575,1092.0,2022,2
11402,12.0,0.0,1.0,7.0,12.0,43.0,0.0,0.0,0.0,0.0,1.6,2.0,13.0,HOLZGAU,10.338611,47.2575,1092.0,2022,3
11402,19.0,2.0,0.0,1.0,32.0,14.0,0.0,0.0,0.0,0.0,2.0,6.0,13.0,HOLZGAU,10.338611,47.2575,1092.0,2022,4
11402,24.0,1.0,2.0,2.0,26.0,17.0,0.0,0.0,0.0,0.0,1.7,6.0,7.0,HOLZGAU,10.338611,47.2575,1092.0,2022,5
11402,21.0,5.0,1.0,0.0,16.0,20.0,0.0,1.0,0.0,0.0,1.9,8.0,14.0,HOLZGAU,10.338611,47.2575,1092.0,2022,6
11402,30.0,1.0,0.0,2.0,17.0,21.0,0.0,0.0,0.0,0.0,1.9,4.0,8.0,HOLZGAU,10.338611,47.2575,1092.0,2022,7
11402,32.0,0.0,1.0,3.0,11.0,21.0,0.0,0.0,0.0,0.0,1.8,3.0,15.0,HOLZGAU,10.338611,47.2575,1092.0,2022,8
11402,14.0,5.0,0.0,1.0,19.0,29.0,0.0,0.0,0.0,0.0,1.4,7.0,4.0,HOLZGAU,10.338611,47.2575,1092.0,2022,9
11402,9.0,1.0,3.0,2.0,16.0,49.0,0.0,0.0,0.0,0.0,1.2,1.0,9.0,HOLZGAU,10.338611,47.2575,1092.0,2022,10
11402,9.0,0.0,1.0,2.0,24.0,36.0,0.0,0.0,0.0,0.0,1.1,2.0,5.0,HOLZGAU,10.338611,47.2575,1092.0,2022,11
11410,0.0,4.0,4.0,26.0,6.0,28.0,0.0,1.0,1.0,0.0,1.5,0.0,8.0,TANNHEIM,10.505834,47.500278,1100.0,2021,11
11410,0.0,1.0,4.0,40.0,5.0,22.0,0.0,3.0,1.0,0.0,1.3,0.0,8.0,TANNHEIM,10.505834,47.500278,1100.0,2021,12
11410,0.0,5.0,3.0,30.0,6.0,37.0,0.0,4.0,0.0,0.0,1.9,0.0,7.0,TANNHEIM,10.505834,47.500278,1100.0,2022,1
11410,0.0,1.0,2.0,23.0,10.0,41.0,0.0,10.0,5.0,3.0,2.3,0.0,3.0,TANNHEIM,10.505834,47.500278,1100.0,2022,2
11410,2.0,6.0,6.0,23.0,6.0,27.0,0.0,0.0,0.0,0.0,1.7,2.0,10.0,TANNHEIM,10.505834,47.500278,1100.0,2022,3
11410,5.0,16.0,4.0,6.0,8.0,27.0,0.0,2.0,1.0,1.0,1.9,3.0,15.0,TANNHEIM,10.505834,47.500278,1100.0,2022,4
11410,6.0,17.0,3.0,10.0,3.0,27.0,0.0,0.0,0.0,0.0,1.9,1.0,21.0,TANNHEIM,10.505834,47.500278,1100.0,2022,5
11410,5.0,23.0,1.0,10.0,4.0,24.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,TANNHEIM,10.505834,47.500278,1100.0,2022,6
11410,2.0,24.0,1.0,9.0,4.0,28.0,0.0,0.0,0.0,0.0,2.0,4.0,19.0,TANNHEIM,10.505834,47.500278,1100.0,2022,7
11410,5.0,17.0,2.0,6.0,3.0,30.0,0.0,0.0,0.0,0.0,1.7,1.0,25.0,TANNHEIM,10.505834,47.500278,1100.0,2022,8
11410,0.0,8.0,4.0,23.0,7.0,31.0,0.0,0.0,0.0,0.0,1.6,1.0,7.0,TANNHEIM,10.505834,47.500278,1100.0,2022,9
11410,0.0,3.0,5.0,35.0,9.0,23.0,0.0,0.0,0.0,0.0,1.5,0.0,8.0,TANNHEIM,10.505834,47.500278,1100.0,2022,10
11410,1.0,0.0,10.0,23.0,10.0,28.0,0.0,0.0,0.0,0.0,1.4,0.0,10.0,TANNHEIM,10.505834,47.500278,1100.0,2022,11
11505,2.0,4.0,26.0,5.0,10.0,3.0,0.0,0.0,0.0,0.0,1.9,28.0,6.0,REUTTE,10.715278,47.494446,841.8,2021,11
11505,1.0,1.0,40.0,11.0,17.0,3.0,0.0,0.0,0.0,0.0,1.6,12.0,2.0,REUTTE,10.715278,47.494446,841.8,2021,12
11505,2.0,5.0,24.0,14.0,16.0,3.0,0.0,0.0,0.0,0.0,1.8,20.0,2.0,REUTTE,10.715278,47.494446,841.8,2022,1
11505,2.0,5.0,26.0,10.0,19.0,2.0,0.0,5.0,3.0,1.0,2.2,15.0,4.0,REUTTE,10.715278,47.494446,841.8,2022,2
11505,5.0,13.0,18.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,3.1,44.0,0.0,REUTTE,10.715278,47.494446,841.8,2022,3
11505,0.0,27.0,7.0,6.0,7.0,0.0,0.0,1.0,0.0,0.0,3.1,35.0,3.0,REUTTE,10.715278,47.494446,841.8,2022,4
11505,3.0,17.0,11.0,5.0,14.0,3.0,0.0,1.0,1.0,0.0,2.8,39.0,0.0,REUTTE,10.715278,47.494446,841.8,2022,5
11505,1.0,18.0,20.0,2.0,13.0,4.0,0.0,2.0,0.0,0.0,3.0,29.0,1.0,REUTTE,10.715278,47.494446,841.8,2022,6
11505,2.0,16.0,12.0,5.0,13.0,1.0,0.0,0.0,0.0,0.0,2.9,40.0,1.0,REUTTE,10.715278,47.494446,841.8,2022,7
11505,2.0,30.0,17.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,3.1,29.0,0.0,REUTTE,10.715278,47.494446,841.8,2022,8
11505,6.0,10.0,19.0,8.0,9.0,2.0,0.0,0.0,0.0,0.0,2.1,31.0,1.0,REUTTE,10.715278,47.494446,841.8,2022,9
11505,2.0,9.0,39.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0,1.9,18.0,2.0,REUTTE,10.715278,47.494446,841.8,2022,10
11505,2.0,6.0,37.0,8.0,13.0,2.0,0.0,0.0,0.0,0.0,1.8,18.0,0.0,REUTTE,10.715278,47.494446,841.8,2022,11
11603,15.0,1.0,15.0,5.0,12.0,5.0,0.0,0.0,0.0,0.0,1.6,21.0,5.0,EHRWALD,10.92,47.404167,982.0,2021,11
11603,13.0,0.0,16.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,19.0,EHRWALD,10.92,47.404167,982.0,2021,12
11603,5.0,4.0,7.0,5.0,7.0,6.0,0.0,0.0,0.0,0.0,0.9,4.0,23.0,EHRWALD,10.92,47.404167,982.0,2022,1
11603,11.0,4.0,11.0,2.0,7.0,9.0,0.0,2.0,0.0,0.0,1.5,13.0,14.0,EHRWALD,10.92,47.404167,982.0,2022,2
11603,15.0,3.0,6.0,6.0,12.0,3.0,0.0,0.0,0.0,0.0,1.9,24.0,14.0,EHRWALD,10.92,47.404167,982.0,2022,3
11603,13.0,8.0,5.0,7.0,4.0,5.0,0.0,0.0,0.0,0.0,1.8,35.0,4.0,EHRWALD,10.92,47.404167,982.0,2022,4
11603,11.0,4.0,7.0,4.0,6.0,9.0,0.0,0.0,0.0,0.0,1.7,36.0,3.0,EHRWALD,10.92,47.404167,982.0,2022,5
11603,9.0,14.0,5.0,5.0,8.0,4.0,0.0,0.0,0.0,0.0,1.6,28.0,5.0,EHRWALD,10.92,47.404167,982.0,2022,6
11603,8.0,14.0,6.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,1.5,34.0,5.0,EHRWALD,10.92,47.404167,982.0,2022,7
11603,8.0,6.0,3.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,1.6,45.0,3.0,EHRWALD,10.92,47.404167,982.0,2022,8
11603,11.0,7.0,5.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,1.2,21.0,14.0,EHRWALD,10.92,47.404167,982.0,2022,9
11603,14.0,4.0,13.0,5.0,15.0,3.0,0.0,0.0,0.0,0.0,1.5,10.0,17.0,EHRWALD,10.92,47.404167,982.0,2022,10
11603,11.0,3.0,15.0,8.0,16.0,7.0,0.0,0.0,0.0,0.0,1.5,8.0,12.0,EHRWALD,10.92,47.404167,982.0,2022,11
11706,20.0,1.0,16.0,6.0,28.0,2.0,0.0,0.0,0.0,0.0,1.6,3.0,8.0,SEEFELD,11.175555,47.324722,1181.9,2021,11
11706,14.0,2.0,16.0,2.0,38.0,6.0,0.0,0.0,0.0,0.0,1.3,4.0,3.0,SEEFELD,11.175555,47.324722,1181.9,2021,12
11706,25.0,4.0,8.0,2.0,35.0,6.0,0.0,0.0,0.0,0.0,1.5,4.0,4.0,SEEFELD,11.175555,47.324722,1181.9,2022,1
11706,17.0,4.0,12.0,2.0,33.0,2.0,0.0,2.0,1.0,0.0,1.7,6.0,1.0,SEEFELD,11.175555,47.324722,1181.9,2022,2
11706,16.0,3.0,19.0,4.0,35.0,3.0,0.0,0.0,0.0,0.0,1.6,6.0,2.0,SEEFELD,11.175555,47.324722,1181.9,2022,3
11706,40.0,1.0,4.0,4.0,15.0,2.0,0.0,0.0,0.0,0.0,2.1,12.0,7.0,SEEFELD,11.175555,47.324722,1181.9,2022,4
11706,40.0,2.0,8.0,2.0,12.0,3.0,0.0,0.0,0.0,0.0,1.9,13.0,8.0,SEEFELD,11.175555,47.324722,1181.9,2022,5
11706,28.0,3.0,11.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,1.9,11.0,8.0,SEEFELD,11.175555,47.324722,1181.9,2022,6
11706,38.0,3.0,14.0,3.0,13.0,3.0,0.0,0.0,0.0,0.0,2.1,12.0,5.0,SEEFELD,11.175555,47.324722,1181.9,2022,7
11706,38.0,2.0,5.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,1.9,14.0,1.0,SEEFELD,11.175555,47.324722,1181.9,2022,8
11706,21.0,2.0,6.0,1.0,30.0,7.0,0.0,1.0,0.0,0.0,1.5,13.0,5.0,SEEFELD,11.175555,47.324722,1181.9,2022,9
11706,9.0,1.0,9.0,1.0,50.0,2.0,0.0,0.0,0.0,0.0,1.3,4.0,5.0,SEEFELD,11.175555,47.324722,1181.9,2022,10
11706,13.0,0.0,15.0,3.0,36.0,3.0,0.0,0.0,0.0,0.0,1.4,3.0,9.0,SEEFELD,11.175555,47.324722,1181.9,2022,11
118,0.0,22.0,16.0,9.0,10.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,KITZBUEHEL,12.389167,47.44389,772.0,2021,11
118,0.0,10.0,28.0,19.0,7.0,7.0,0.0,0.0,0.0,0.0,0.9,3.0,0.0,KITZBUEHEL,12.389167,47.44389,772.0,2021,12
118,0.0,17.0,19.0,10.0,7.0,8.0,0.0,0.0,0.0,0.0,1.1,11.0,0.0,KITZBUEHEL,12.389167,47.44389,772.0,2022,1
118,0.0,21.0,28.0,5.0,7.0,7.0,0.0,1.0,0.0,0.0,1.4,2.0,0.0,KITZBUEHEL,12.389167,47.44389,772.0,2022,2
118,0.0,30.0,20.0,4.0,5.0,8.0,0.0,0.0,0.0,0.0,1.5,6.0,0.0,KITZBUEHEL,12.389167,47.44389,772.0,2022,3
118,1.0,40.0,12.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,1.8,15.0,0.0,KITZBUEHEL,12.389167,47.44389,772.0,2022,4
118,2.0,33.0,7.0,11.0,3.0,10.0,0.0,1.0,0.0,0.0,1.5,20.0,3.0,KITZBUEHEL,12.389167,47.44389,772.0,2022,5
118,7.0,33.0,8.0,10.0,1.0,6.0,0.0,0.0,0.0,0.0,1.6,19.0,2.0,KITZBUEHEL,12.389167,47.44389,772.0,2022,6
118,5.0,34.0,8.0,11.0,6.0,10.0,0.0,0.0,0.0,0.0,1.4,14.0,1.0,KITZBUEHEL,12.389167,47.44389,772.0,2022,7
118,0.0,34.0,11.0,10.0,5.0,6.0,0.0,0.0,0.0,0.0,1.4,16.0,3.0,KITZBUEHEL,12.389167,47.44389,772.0,2022,8
118,2.0,28.0,24.0,8.0,10.0,3.0,0.0,0.0,0.0,0.0,1.2,7.0,0.0,KITZBUEHEL,12.389167,47.44389,772.0,2022,9
118,0.0,12.0,35.0,5.0,10.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,KITZBUEHEL,12.389167,47.44389,772.0,2022,10
118,0.0,13.0,25.0,3.0,16.0,7.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,KITZBUEHEL,12.389167,47.44389,772.0,2022,11
11803,6.0,1.0,2.0,4.0,26.0,20.0,0.0,0.0,0.0,0.0,1.6,2.0,25.0,INNSBRUCK-UNIV.,11.384167,47.259998,578.0,2021,11
11803,14.0,3.0,0.0,0.0,34.0,28.0,0.0,0.0,0.0,0.0,1.8,2.0,10.0,INNSBRUCK-UNIV.,11.384167,47.259998,578.0,2021,12
11803,14.0,3.0,3.0,1.0,25.0,15.0,0.0,2.0,1.0,0.0,1.6,6.0,25.0,INNSBRUCK-UNIV.,11.384167,47.259998,578.0,2022,1
11803,10.0,3.0,4.0,1.0,11.0,25.0,1.0,4.0,3.0,3.0,2.5,4.0,21.0,INNSBRUCK-UNIV.,11.384167,47.259998,578.0,2022,2
11803,15.0,2.0,9.0,4.0,9.0,16.0,0.0,4.0,1.0,0.0,2.8,1.0,34.0,INNSBRUCK-UNIV.,11.384167,47.259998,578.0,2022,3
11803,13.0,3.0,5.0,2.0,9.0,13.0,0.0,3.0,2.0,0.0,3.0,5.0,38.0,INNSBRUCK-UNIV.,11.384167,47.259998,578.0,2022,4
11803,20.0,5.0,6.0,2.0,13.0,11.0,0.0,5.0,1.0,0.0,2.7,1.0,32.0,INNSBRUCK-UNIV.,11.384167,47.259998,578.0,2022,5
11803,16.0,5.0,4.0,0.0,11.0,16.0,0.0,3.0,2.0,2.0,3.1,4.0,34.0,INNSBRUCK-UNIV.,11.384167,47.259998,578.0,2022,6
11803,12.0,2.0,0.0,0.0,12.0,12.0,0.0,4.0,2.0,0.0,2.7,9.0,44.0,INNSBRUCK-UNIV.,11.384167,47.259998,578.0,2022,7
11803,20.0,1.0,1.0,2.0,15.0,13.0,0.0,1.0,0.0,0.0,2.7,2.0,39.0,INNSBRUCK-UNIV.,11.384167,47.259998,578.0,2022,8
11803,26.0,5.0,3.0,2.0,12.0,8.0,0.0,0.0,0.0,0.0,1.9,9.0,24.0,INNSBRUCK-UNIV.,11.384167,47.259998,578.0,2022,9
11803,11.0,5.0,1.0,0.0,27.0,26.0,0.0,1.0,0.0,0.0,1.7,6.0,15.0,INNSBRUCK-UNIV.,11.384167,47.259998,578.0,2022,10
11803,9.0,4.0,3.0,2.0,24.0,24.0,0.0,3.0,2.0,0.0,1.7,5.0,15.0,INNSBRUCK-UNIV.,11.384167,47.259998,578.0,2022,11
11804,2.0,1.0,7.0,15.0,14.0,31.0,0.0,0.0,0.0,0.0,1.7,0.0,16.0,INNSBRUCK-FLUGPLATZ,11.356667,47.259998,578.0,2021,11
11804,1.0,4.0,11.0,8.0,13.0,45.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,INNSBRUCK-FLUGPLATZ,11.356667,47.259998,578.0,2021,12
11804,0.0,3.0,18.0,15.0,10.0,25.0,1.0,4.0,3.0,3.0,1.9,1.0,14.0,INNSBRUCK-FLUGPLATZ,11.356667,47.259998,578.0,2022,1
11804,2.0,4.0,8.0,14.0,14.0,26.0,2.0,8.0,5.0,5.0,3.1,0.0,12.0,INNSBRUCK-FLUGPLATZ,11.356667,47.259998,578.0,2022,2
11804,7.0,0.0,10.0,18.0,5.0,24.0,0.0,3.0,2.0,1.0,3.0,1.0,23.0,INNSBRUCK-FLUGPLATZ,11.356667,47.259998,578.0,2022,3
11804,6.0,3.0,4.0,12.0,6.0,18.0,0.0,5.0,3.0,0.0,2.8,2.0,34.0,INNSBRUCK-FLUGPLATZ,11.356667,47.259998,578.0,2022,4
11804,9.0,5.0,7.0,12.0,1.0,22.0,0.0,4.0,2.0,2.0,2.4,4.0,27.0,INNSBRUCK-FLUGPLATZ,11.356667,47.259998,578.0,2022,5
11804,14.0,6.0,2.0,7.0,3.0,23.0,3.0,8.0,5.0,4.0,3.1,1.0,31.0,INNSBRUCK-FLUGPLATZ,11.356667,47.259998,578.0,2022,6
11804,14.0,7.0,3.0,7.0,2.0,21.0,1.0,6.0,5.0,4.0,2.7,2.0,33.0,INNSBRUCK-FLUGPLATZ,11.356667,47.259998,578.0,2022,7
11804,11.0,4.0,6.0,6.0,3.0,30.0,0.0,5.0,2.0,1.0,2.5,0.0,32.0,INNSBRUCK-FLUGPLATZ,11.356667,47.259998,578.0,2022,8
11804,6.0,4.0,6.0,15.0,8.0,21.0,0.0,4.0,1.0,1.0,1.9,3.0,19.0,INNSBRUCK-FLUGPLATZ,11.356667,47.259998,578.0,2022,9
11804,0.0,1.0,10.0,13.0,17.0,37.0,0.0,2.0,1.0,1.0,1.7,0.0,7.0,INNSBRUCK-FLUGPLATZ,11.356667,47.259998,578.0,2022,11
119,11.0,1.0,7.0,4.0,46.0,4.0,0.0,0.0,0.0,0.0,1.3,2.0,2.0,ST.ANTON AM ARLBERG,10.266666,47.13139,1304.1,2021,11
119,2.0,0.0,1.0,0.0,58.0,12.0,0.0,0.0,0.0,0.0,1.4,1.0,0.0,ST.ANTON AM ARLBERG,10.266666,47.13139,1304.1,2021,12
119,0.0,1.0,8.0,1.0,57.0,17.0,0.0,0.0,0.0,0.0,2.2,2.0,1.0,ST.ANTON AM ARLBERG,10.266666,47.13139,1304.1,2022,1
119,1.0,0.0,9.0,0.0,49.0,17.0,0.0,0.0,0.0,0.0,2.3,1.0,0.0,ST.ANTON AM ARLBERG,10.266666,47.13139,1304.1,2022,2
119,5.0,2.0,4.0,2.0,63.0,9.0,0.0,0.0,0.0,0.0,1.7,1.0,0.0,ST.ANTON AM ARLBERG,10.266666,47.13139,1304.1,2022,3
119,3.0,0.0,5.0,1.0,50.0,21.0,0.0,0.0,0.0,0.0,2.5,1.0,2.0,ST.ANTON AM ARLBERG,10.266666,47.13139,1304.1,2022,4
119,13.0,0.0,8.0,5.0,40.0,11.0,0.0,0.0,0.0,0.0,2.1,5.0,4.0,ST.ANTON AM ARLBERG,10.266666,47.13139,1304.1,2022,5
119,7.0,1.0,18.0,8.0,36.0,7.0,0.0,1.0,0.0,0.0,2.0,5.0,5.0,ST.ANTON AM ARLBERG,10.266666,47.13139,1304.1,2022,6
119,11.0,2.0,11.0,7.0,40.0,15.0,0.0,0.0,0.0,0.0,2.2,0.0,2.0,ST.ANTON AM ARLBERG,10.266666,47.13139,1304.1,2022,7
119,11.0,0.0,12.0,1.0,48.0,12.0,0.0,0.0,0.0,0.0,1.8,3.0,1.0,ST.ANTON AM ARLBERG,10.266666,47.13139,1304.1,2022,8
119,11.0,0.0,7.0,0.0,46.0,13.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,ST.ANTON AM ARLBERG,10.266666,47.13139,1304.1,2022,9
119,7.0,0.0,4.0,9.0,53.0,9.0,0.0,0.0,0.0,0.0,1.4,0.0,3.0,ST.ANTON AM ARLBERG,10.266666,47.13139,1304.1,2022,10
119,2.0,7.0,10.0,8.0,42.0,10.0,0.0,0.0,0.0,0.0,1.4,2.0,4.0,ST.ANTON AM ARLBERG,10.266666,47.13139,1304.1,2022,11
12015,14.0,5.0,3.0,5.0,17.0,12.0,0.0,0.0,0.0,0.0,1.3,1.0,32.0,ALPBACH,11.940278,47.396946,929.0,2021,11
12015,16.0,2.0,3.0,17.0,8.0,4.0,0.0,0.0,0.0,0.0,1.3,2.0,39.0,ALPBACH,11.940278,47.396946,929.0,2021,12
12015,8.0,1.0,6.0,24.0,10.0,8.0,0.0,0.0,0.0,0.0,1.4,2.0,33.0,ALPBACH,11.940278,47.396946,929.0,2022,1
12015,6.0,3.0,7.0,9.0,7.0,11.0,0.0,2.0,1.0,0.0,1.7,4.0,36.0,ALPBACH,11.940278,47.396946,929.0,2022,2
12015,3.0,0.0,1.0,4.0,19.0,6.0,0.0,0.0,0.0,0.0,2.2,0.0,60.0,ALPBACH,11.940278,47.396946,929.0,2022,3
12015,7.0,6.0,4.0,5.0,9.0,17.0,0.0,0.0,0.0,0.0,1.6,0.0,35.0,ALPBACH,11.940278,47.396946,929.0,2022,4
12015,2.0,1.0,2.0,4.0,9.0,18.0,0.0,0.0,0.0,0.0,1.5,0.0,47.0,ALPBACH,11.940278,47.396946,929.0,2022,5
12015,6.0,1.0,3.0,4.0,12.0,19.0,0.0,0.0,0.0,0.0,1.5,1.0,40.0,ALPBACH,11.940278,47.396946,929.0,2022,6
12015,3.0,0.0,2.0,1.0,19.0,11.0,0.0,0.0,0.0,0.0,1.6,1.0,52.0,ALPBACH,11.940278,47.396946,929.0,2022,7
12015,4.0,0.0,2.0,2.0,9.0,10.0,0.0,0.0,0.0,0.0,1.8,0.0,61.0,ALPBACH,11.940278,47.396946,929.0,2022,8
12015,1.0,2.0,0.0,6.0,10.0,20.0,0.0,0.0,0.0,0.0,1.4,0.0,46.0,ALPBACH,11.940278,47.396946,929.0,2022,9
12015,0.0,1.0,3.0,1.0,17.0,10.0,0.0,0.0,0.0,0.0,1.5,0.0,58.0,ALPBACH,11.940278,47.396946,929.0,2022,10
121,1.0,18.0,13.0,35.0,6.0,7.0,0.0,0.0,0.0,0.0,1.7,6.0,0.0,NAUDERS,10.496944,46.891109,1330.2,2021,11
121,1.0,8.0,10.0,52.0,2.0,2.0,0.0,0.0,0.0,0.0,1.8,7.0,0.0,NAUDERS,10.496944,46.891109,1330.2,2021,12
121,2.0,18.0,6.0,39.0,4.0,10.0,0.0,0.0,0.0,0.0,1.9,10.0,0.0,NAUDERS,10.496944,46.891109,1330.2,2022,1
121,1.0,10.0,12.0,31.0,4.0,9.0,0.0,1.0,0.0,0.0,2.0,10.0,2.0,NAUDERS,10.496944,46.891109,1330.2,2022,2
121,0.0,11.0,11.0,51.0,2.0,6.0,0.0,0.0,0.0,0.0,2.5,7.0,1.0,NAUDERS,10.496944,46.891109,1330.2,2022,3
121,0.0,23.0,10.0,25.0,0.0,4.0,0.0,0.0,0.0,0.0,2.6,22.0,2.0,NAUDERS,10.496944,46.891109,1330.2,2022,4
121,0.0,35.0,10.0,18.0,1.0,4.0,0.0,0.0,0.0,0.0,2.2,18.0,3.0,NAUDERS,10.496944,46.891109,1330.2,2022,5
121,1.0,30.0,16.0,19.0,1.0,3.0,0.0,0.0,0.0,0.0,2.3,16.0,1.0,NAUDERS,10.496944,46.891109,1330.2,2022,6
121,0.0,43.0,3.0,17.0,1.0,7.0,0.0,1.0,0.0,0.0,2.0,18.0,0.0,NAUDERS,10.496944,46.891109,1330.2,2022,7
121,1.0,40.0,6.0,25.0,1.0,5.0,0.0,0.0,0.0,0.0,2.1,15.0,0.0,NAUDERS,10.496944,46.891109,1330.2,2022,8
121,0.0,30.0,6.0,31.0,5.0,7.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,NAUDERS,10.496944,46.891109,1330.2,2022,9
121,0.0,15.0,7.0,58.0,3.0,3.0,0.0,1.0,0.0,0.0,2.3,4.0,0.0,NAUDERS,10.496944,46.891109,1330.2,2022,10
121,0.0,16.0,7.0,43.0,3.0,8.0,0.0,0.0,0.0,0.0,2.2,7.0,2.0,NAUDERS,10.496944,46.891109,1330.2,2022,11
12203,0.0,22.0,16.0,9.0,10.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,KITZBUEHEL,12.389167,47.44389,772.0,2021,11
12203,0.0,10.0,28.0,19.0,7.0,7.0,0.0,0.0,0.0,0.0,0.9,3.0,0.0,KITZBUEHEL,12.389167,47.44389,772.0,2021,12
12203,0.0,17.0,19.0,10.0,7.0,8.0,0.0,0.0,0.0,0.0,1.1,11.0,0.0,KITZBUEHEL,12.389167,47.44389,772.0,2022,1
12203,0.0,21.0,28.0,5.0,7.0,7.0,0.0,1.0,0.0,0.0,1.4,2.0,0.0,KITZBUEHEL,12.389167,47.44389,772.0,2022,2
12203,0.0,30.0,20.0,4.0,5.0,8.0,0.0,0.0,0.0,0.0,1.5,6.0,0.0,KITZBUEHEL,12.389167,47.44389,772.0,2022,3
12203,1.0,40.0,12.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,1.8,15.0,0.0,KITZBUEHEL,12.389167,47.44389,772.0,2022,4
12203,2.0,33.0,7.0,11.0,3.0,10.0,0.0,1.0,0.0,0.0,1.5,20.0,3.0,KITZBUEHEL,12.389167,47.44389,772.0,2022,5
12203,7.0,33.0,8.0,10.0,1.0,6.0,0.0,0.0,0.0,0.0,1.6,19.0,2.0,KITZBUEHEL,12.389167,47.44389,772.0,2022,6
12203,5.0,34.0,8.0,11.0,6.0,10.0,0.0,0.0,0.0,0.0,1.4,14.0,1.0,KITZBUEHEL,12.389167,47.44389,772.0,2022,7
12203,0.0,34.0,11.0,10.0,5.0,6.0,0.0,0.0,0.0,0.0,1.4,16.0,3.0,KITZBUEHEL,12.389167,47.44389,772.0,2022,8
12203,2.0,28.0,24.0,8.0,10.0,3.0,0.0,0.0,0.0,0.0,1.2,7.0,0.0,KITZBUEHEL,12.389167,47.44389,772.0,2022,9
12203,0.0,12.0,35.0,5.0,10.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,KITZBUEHEL,12.389167,47.44389,772.0,2022,10
12203,0.0,13.0,25.0,3.0,16.0,7.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,KITZBUEHEL,12.389167,47.44389,772.0,2022,11
12215,5.0,6.0,11.0,9.0,10.0,34.0,0.0,1.0,0.0,0.0,2.5,2.0,12.0,HAHNENKAMM-EHRENBACHHOEHE,12.359167,47.418335,1793.8,2021,11
12215,3.0,3.0,8.0,0.0,15.0,60.0,0.0,3.0,1.0,1.0,2.9,2.0,2.0,HAHNENKAMM-EHRENBACHHOEHE,12.359167,47.418335,1793.8,2021,12
12215,4.0,7.0,1.0,1.0,19.0,58.0,0.0,6.0,3.0,1.0,2.9,3.0,0.0,HAHNENKAMM-EHRENBACHHOEHE,12.359167,47.418335,1793.8,2022,1
12215,4.0,8.0,2.0,3.0,14.0,50.0,0.0,7.0,2.0,0.0,3.0,1.0,2.0,HAHNENKAMM-EHRENBACHHOEHE,12.359167,47.418335,1793.8,2022,2
12215,4.0,8.0,12.0,5.0,10.0,15.0,0.0,0.0,0.0,0.0,2.3,24.0,13.0,HAHNENKAMM-EHRENBACHHOEHE,12.359167,47.418335,1793.8,2022,3
12215,9.0,14.0,3.0,2.0,13.0,31.0,0.0,1.0,0.0,0.0,2.3,11.0,7.0,HAHNENKAMM-EHRENBACHHOEHE,12.359167,47.418335,1793.8,2022,4
12215,16.0,12.0,1.0,0.0,12.0,25.0,0.0,1.0,0.0,0.0,2.2,15.0,11.0,HAHNENKAMM-EHRENBACHHOEHE,12.359167,47.418335,1793.8,2022,5
12215,14.0,15.0,1.0,2.0,8.0,24.0,0.0,4.0,0.0,0.0,2.3,17.0,9.0,HAHNENKAMM-EHRENBACHHOEHE,12.359167,47.418335,1793.8,2022,6
12215,13.0,16.0,1.0,1.0,8.0,37.0,0.0,0.0,0.0,0.0,2.2,11.0,5.0,HAHNENKAMM-EHRENBACHHOEHE,12.359167,47.418335,1793.8,2022,7
12215,16.0,13.0,1.0,7.0,2.0,25.0,0.0,1.0,1.0,0.0,2.0,22.0,7.0,HAHNENKAMM-EHRENBACHHOEHE,12.359167,47.418335,1793.8,2022,8
